price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,is_renovated,years_since_ren,sqft_ratio,zipcode
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,Seattle,75,1,14,0.4311028828352288,98107
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,Auburn,26,0,0,0.07042253521126761,98092
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,Auburn,29,0,0,0.08264980276751613,98092
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,Renton,19,0,0,0.40291065894084355,98059
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,Bothell,27,1,15,0.21772619903461024,98011
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,Seattle,59,1,14,0.3192649120074755,98116
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,Seattle,18,0,0,0.3759248150369926,98106
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,Des Moines,38,0,0,0.22277227722772278,98198
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,Seattle,78,1,21,0.39994667377682974,98105
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,Seattle,12,0,0,0.2953353574385868,98133
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,Normandy Park,60,1,6,0.19019460273088915,98166
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,Seattle,89,1,22,0.2607899954247369,98133
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,Seattle,93,1,7,0.06249070078857313,98108
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,Bellevue,26,0,0,0.09225300457033234,98006
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,Bellevue,12,0,0,0.21825214108113086,98004
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,Maple Valley,12,0,0,0.30225409836065575,98038
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,Auburn,25,1,6,0.26104417670682734,98092
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,Issaquah,11,1,12,0.41294373339773,98029
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,Seattle,96,1,30,0.5704062302673122,98115
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,Seattle,90,0,0,0.7876135981151128,98103
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,Kirkland,68,1,27,0.07104175158679323,98033
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,Redmond,49,1,52,0.11127440688641613,98052
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,Renton,58,1,15,0.09219858156028368,98058
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,Seattle,71,0,0,0.48441123421798504,98107
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,Seattle,78,0,0,0.35954624110747935,98115
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,Seattle,101,1,70,0.2740233290131457,98122
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,Kent,22,0,0,0.26853306670475646,98031
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,Seattle,68,1,27,0.3149475087485419,98125
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,Kirkland,43,0,0,0.2110104152576762,98034
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,Seattle,16,0,0,0.890924229808493,98103
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,Redmond,9,0,0,0.3066546137264446,98052
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,Seattle,7,0,0,1.1893203883495145,98108
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,Issaquah,8,0,0,0.7136906414884754,98029
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,Issaquah,6,0,0,1.1561264822134387,98027
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,Seattle,89,0,0,0.4676476516831284,98103
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,Kirkland,54,0,0,0.25414019372981983,98034
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,Sammamish,18,0,0,0.18416700192213134,98074
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,Des Moines,37,1,15,0.25347650061608873,98198
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,Kent,37,1,15,0.12103694336554964,98030
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,Seattle,1,0,0,0.6902086677367576,98103
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,Seattle,110,1,1,0.21390374331550802,98118
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,SeaTac,29,0,0,0.12316249503377036,98168
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,North Bend,13,0,0,0.03525793736734959,98045
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,Lake Forest Park,39,0,0,0.1906557720511209,98155
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,Shoreline,68,1,27,0.1563836285888821,98155
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,Seattle,64,1,21,0.19560965007607042,98117
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,Bellevue,63,0,0,0.14662322274881517,98008
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,Kirkland,41,0,0,0.26531151003167897,98034
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,Seattle,110,1,10,0.5727973338887732,98103
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,Seattle,76,1,46,0.2887090842221405,98199
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,Seattle,109,1,25,0.7240131011894501,98112
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,SeaTac,35,0,0,0.22245638683994848,98168
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,Seattle,89,1,12,0.6097967344218593,98103
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,Woodinville,40,0,0,0.13972475905896217,98072
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,Kent,49,0,0,0.24965325936199723,98030
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,Federal Way,39,0,0,0.19643672910004567,98023
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,Kirkland,18,0,0,0.18350868607780768,98034
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,Woodinville,37,1,15,0.07548808735936466,98077
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,Seattle,71,0,0,0.19825163908835466,98178
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,0,Kent,36,1,1,0.06743416835465757,98042
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,Auburn,28,0,0,0.06762849413886383,98092
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,Seattle,88,0,0,0.665954415954416,98107
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,Renton,15,0,0,0.39899465912661014,98055
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,Auburn,34,1,2,0.2228380094677289,98001
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,Mercer Island,41,0,0,0.2051699874083401,98040
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,Renton,14,0,0,0.41580820378348005,98059
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,Seattle,54,1,14,0.16569592287607954,98125
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,Sammamish,16,0,0,0.06740004774935263,98074
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,Redmond,26,0,0,0.1074625163901716,98053
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,Sammamish,37,1,15,0.11286681715575621,98074
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,Seattle,32,0,0,0.23087197099790116,98106
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,Issaquah,26,0,0,0.25210084033613445,98029
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,Issaquah,30,0,0,0.260468183316848,98029
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,Seattle,72,1,13,0.09859741702541314,98178
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,Sammamish,44,0,0,0.37889307677048206,98074
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,Maple Valley,15,0,0,0.2360030128044188,98038
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,0,Vashon,25,1,6,0.003555810631249961,98070
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,Mercer Island,42,0,0,0.30953569645531703,98040
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,Seattle,22,0,0,0.5873531617095726,98112
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,Burien,96,1,81,0.2692867540029112,98166
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,Kent,18,0,0,0.2482609738546414,98030
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,Seattle,57,0,0,0.28567387922500354,98126
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,Sammamish,34,1,2,0.1297421579898177,98074
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,Renton,22,0,0,0.3384499245093105,98058
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,Burien,57,1,11,0.23527124246548706,98146
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,Seattle,61,1,36,0.38132412550668066,98136
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,Renton,65,1,10,0.038098393241676326,98055
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,Bellevue,47,0,0,0.26747771019081745,98007
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,Redmond,23,0,0,0.4407951598962835,98052
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,Seattle,94,0,0,0.39718659495242037,98133
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,Auburn,57,0,0,0.17943148550382473,98002
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,Shoreline,33,0,0,0.13429301427058016,98177
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,Seattle,10,0,0,0.9256055363321799,98116
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,Woodinville,26,0,0,0.06474519632414369,98077
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,Seattle,15,0,0,0.6437092054917848,98199
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,Seattle,90,1,47,0.2556527667310533,98116
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,Seattle,115,0,0,1.056314561812729,98109
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,Seattle,109,1,1,0.20274961810859604,98103
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,Seattle,89,1,12,0.45294117647058824,98117
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,Seattle,115,1,27,0.440842296621724,98118
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,Renton,53,0,0,0.08472142446869615,98059
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,Seattle,67,1,21,0.22048937886528636,98126
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,Tukwila,95,1,36,0.07726325420627256,98188
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,Maple Valley,12,0,0,0.36927168576104746,98038
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,Covington,3,1,103,0.3669724770642202,98042
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,Issaquah,8,0,0,0.9843125192248539,98029
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,Seattle,9,0,0,1.0745341614906831,98102
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,Issaquah,10,0,0,1.09472049689441,98027
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,Renton,9,0,0,0.38847830206556755,98059
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,Kenmore,6,0,0,0.36610878661087864,98028
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,Kirkland,43,1,13,0.22500372522723885,98034
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,Seattle,10,0,0,0.2674982674982675,98125
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,Woodinville,30,0,0,0.07105648510454425,98072
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,Issaquah,47,0,0,0.24577055803383555,98027
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,Seattle,92,0,0,0.39592081583683264,98144
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,Seattle,65,1,10,0.16129032258064516,98125
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,Issaquah,5,0,0,0.5850047755491882,98029
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,Kenmore,7,0,0,0.47918781725888326,98028
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,Tukwila,13,0,0,0.39057656540607566,98168
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,Bellevue,62,0,0,0.22561939905113337,98004
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,Seattle,75,1,14,0.23453894580915935,98115
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,Issaquah,25,1,6,0.295955277869122,98029
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,Bellevue,58,1,14,0.30371203599550056,98008
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,Bellevue,58,1,14,0.09135050613118262,98008
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,Newcastle,55,0,0,0.1485535574667709,98059
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,Seattle,66,1,30,0.32915693353153536,98115
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,Bothell,38,1,11,0.17140936589737846,98011
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,Kenmore,13,0,0,0.08589734563120467,98028
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,Renton,28,1,15,0.18327605956471935,98058
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,Seattle,89,1,22,0.607878424315137,98105
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,Auburn,58,1,14,0.1320824589556845,98002
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,Seattle,76,1,26,0.3578493076784751,98105
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,Seattle,64,1,21,0.27243189202699325,98116
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,Seattle,96,1,14,0.2723735408560311,98116
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,Renton,46,1,5,0.10927767457108513,98059
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,Burien,55,1,3,0.21491015055852355,98148
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,Seattle,55,1,3,0.3775395936650136,98118
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,Renton,16,0,0,0.031037364211531575,98058
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,Issaquah,10,0,0,0.5395112662646778,98029
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,Seattle,97,0,0,0.39990002499375155,98112
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,Issaquah,27,1,15,0.3222763716396793,98029
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,Issaquah,1,0,0,1.1623439000960616,98029
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,Seattle,8,0,0,0.3052234109502832,98168
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,Renton,48,0,0,0.20683350474231516,98058
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,Seattle,31,0,0,0.41411418769909336,98144
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,Seattle,92,0,0,0.6058566139347021,98115
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,Bellevue,8,0,0,0.4966686856450636,98006
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,Ravensdale,11,1,12,0.024455313472654512,98051
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,North Bend,36,1,1,0.11977918966774294,98045
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,Seattle,16,0,0,0.48726467331118495,98133
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,Seattle,108,1,32,0.21231946673250215,98107
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,Bellevue,59,0,0,0.18872640919885014,98007
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,Seattle,107,1,27,0.41319560146617795,98122
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,Kirkland,62,0,0,0.1648925067835525,98033
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,Sammamish,28,1,15,0.28043422072887053,98074
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,Redmond,5,0,0,0.5049484952534842,98053
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,Seattle,107,1,27,0.363498674744415,98112
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,Kirkland,12,0,0,0.35613540197461213,98033
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,Mercer Island,68,0,0,0.1425793907971484,98040
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,Vashon,39,0,0,0.05843975139915278,98070
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,Bellevue,42,0,0,0.28670543822058975,98006
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,Seattle,57,0,0,0.42018807284847043,98199
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,Seattle,58,1,14,0.12885088438561557,98118
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,Kirkland,40,0,0,0.19844517184942717,98034
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,Duvall,12,0,0,0.24154589371980675,98019
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,Redmond,10,0,0,0.5859483476811996,98052
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,Bellevue,50,1,22,0.11530101124657405,98008
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,Redmond,47,0,0,0.1419763102385202,98052
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,Burien,66,1,30,0.15266228124612138,98168
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,Sammamish,13,0,0,0.13030137446933715,98075
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,North Bend,24,0,0,0.028006917555592967,98045
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,Redmond,12,0,0,0.37198816401296325,98053
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,Seattle,115,1,10,0.6630630630630631,98122
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,Woodinville,25,1,6,0.21900315803926954,98077
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,Seattle,105,1,9,0.559720139930035,98109
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,Seattle,57,1,11,0.26174895895300415,98118
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,Vashon,15,0,0,0.16039544033087866,98070
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,Issaquah,30,0,0,0.22074135776759685,98027
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,Federal Way,27,0,0,0.2279434211865269,98023
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,Seattle,96,1,30,0.42360780580675866,98107
1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,Seattle,37,1,15,0.5411374930977361,98109
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,Auburn,42,1,2,0.1671003972058622,98001
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,Burien,49,0,0,0.35595253966137846,98166
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,Seattle,103,1,26,0.4867448935245545,98117
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,Kent,34,0,0,0.022454499149885575,98030
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,Redmond,39,1,23,0.23196907079056125,98052
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,Kirkland,9,0,0,0.6075715604801477,98034
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,Seattle,89,1,22,0.3093864708966964,98126
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,Maple Valley,9,0,0,0.5855588526211671,98038
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,Seattle,72,1,13,0.24585125998770743,98106
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,Bothell,102,1,70,0.3999333444425929,98011
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,Sammamish,13,0,0,0.43633414436334145,98075
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,Seattle,67,0,0,0.30133265427383077,98125
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,Redmond,45,1,1,0.10740345986718046,98052
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,Seattle,105,0,0,0.6272530641672674,98103
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,Seattle,55,1,14,0.344311377245509,98125
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,Tukwila,75,1,14,0.17627203400425054,98178
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,Federal Way,48,0,0,0.2465098729719532,98023
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,Seattle,11,1,12,1.0314893617021277,98125
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,Bellevue,61,1,36,0.23375802885121616,98004
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,Maple Valley,42,0,0,0.018657910862745458,98038
999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,Sammamish,23,0,0,0.1460691741874902,98075
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,Seattle,58,1,15,0.33994334277620397,98118
1920000.0,4.0,2.5,3070,34412,1.0,0,3,4,2070,1000,Medina,65,1,32,0.08921047278644698,98039
385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,Vashon,87,0,0,0.031522977592100265,98070
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,Kirkland,12,0,0,0.5839210155148096,98034
429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,Renton,6,0,0,0.5198844701177516,98059
523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,Seattle,9,0,0,1.1067809820732657,98103
798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,Renton,2,1,92,0.7140946777213159,98056
284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,Kent,6,0,0,0.3128640372774172,98042
852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,Sammamish,1,0,0,0.5578011317704122,98074
320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,Seattle,10,0,0,0.8565310492505354,98133
749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,Bothell,1,0,0,0.3474825245669132,98011
468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,Seattle,8,0,0,1.1373209772535804,98117
492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,Duvall,9,0,0,0.2579544313961658,98019
685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,Seattle,7,0,0,0.6123329021129797,98125
542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,Renton,1,0,0,0.4731297982503124,98059
435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,Seattle,8,0,0,0.7401869158878505,98136
242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,Kent,27,0,0,0.1700996677740864,98031
325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,Federal Way,28,1,15,0.3680203045685279,98023
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,Redmond,21,0,0,0.2386615921344751,98052
210000.0,1.0,1.0,930,7129,1.0,0,0,3,930,0,Seattle,67,1,21,0.13043478260869565,98133
187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,Federal Way,38,0,0,0.16854735037851734,98023
560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,Seattle,89,1,22,0.18789144050104384,98126
272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,Auburn,26,0,0,0.18456600240738263,98001
235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,Auburn,47,0,0,0.16343908803735752,98092
259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,Kent,29,0,0,0.3164128595600677,98030
866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,Bellevue,1,0,0,0.6523551479783243,98006
473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,Seattle,106,1,26,0.1764359929425603,98117
405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,Lake Forest Park,47,1,18,0.2540197270639103,98155
870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,Seattle,64,1,19,0.6157937806873978,98115
475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,Seattle,30,0,0,0.396452790818988,98116
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,Renton,17,1,9,0.13556691619499725,98059
386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,Snoqualmie,7,0,0,0.5067250547388177,98065
458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,Seattle,97,0,0,0.5164945018327224,98105
550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,Vashon,39,0,0,0.028634980696954977,98070
605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,Woodinville,26,0,0,0.4329202998317271,98072
421000.0,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,SeaTac,15,0,0,0.1326844497497819,98188
536000.0,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,Issaquah,24,0,0,0.3345100016809548,98029
247200.0,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,Covington,33,0,0,0.15711009174311927,98042
250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,Kirkland,32,1,6,0.7994121969140338,98034
204950.0,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,Federal Way,37,0,0,0.18619582664526485,98023
430000.0,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,Issaquah,37,0,0,0.19220086657038107,98027
